token,label
清,O
水,O
之,O
中,O
，,O
使,O
整,O
碗,O
水,O
都,O
变,O
成,O
了,O
碧,O
绿,O
色,O
。,O
这,O
绿,O
绿,O
的,O
碧,O
意,O
让,O
人,O
一,O
看,O
，,O
不,O
由,O
自,O
主,O
就,O
有,O
一,O
股,O
深,O
深,O
的,O
凉,O
意,O
，,O
从,O
心,O
底,O
涌,O
上,O
了,O
心,O
头,O
。,O
"
",O
"
",O
韩,O
立,O
端,O
起,O
这,O
碗,O
稀,O
释,O
好,O
的,O
清,O
水,O
，,O
来,O
到,O
已,O
口,O
渴,O
的,O
兔,O
子,O
跟,O
前,O
，,O
把,O
碗,O
在,O
它,O
们,O
身,O
边,O
放,O
了,O
下,O
来,O
。,O
"
",O
"
",O
早,O
已,O
晒,O
得,O
口,O
干,O
舌,O
燥,O
的,O
兔,O
子,O
们,O
，,O
急,O
忙,O
的,O
拥,O
了,O
上,O
来,O
，,O
围,O
在,O
了,O
瓷,O
碗,O
边,O
，,O
大,O
口,O
大,O
口,O
的,O
喝,O
起,O
碗,O
里,O
的,O
水,O
来,O
，,O
韩,O
立,O
不,O
愿,O
让,O
它,O
们,O
一,O
次,O
喝,O
的,O
太,O
多,O
，,O
在,O
被,O
喝,O
掉,O
一,O
小,O
半,O
的,O
时,O
候,O
又,O
把,O
碗,O
从,O
兔,O
子,O
跟,O
前,O
拿,O
了,O
开,O
。,O
"
",O
"
",O
然,O
后,O
端,O
着,O
瓷,O
碗,O
站,O
在,O
一,O
边,O
，,O
耐,O
心,O
的,O
等,O
待,O
兔,O
子,O
的,O
反,O
应,O
，,O
看,O
它,O
们,O
是,O
否,O
有,O
什,O
么,O
有,O
趣,O
的,O
变,O
化,O
。,O
"
",O
"
",O
时,O
间,O
过,O
的,O
不,O
长,O
，,O
只,O
不,O
过,O
是,O
一,O
炷,O
香,O
的,O
功,O
夫,O
，,O
兔,O
子,O
们,O
开,O
始,O
急,O
躁,O
的,O
蹦,O
跳,O
起,O
来,O
，,O
然,O
后,O
动,O
作,O
是,O
越,O
来,O
越,O
冲,O
动,O
，,O
越,O
来,O
越,O
猛,O
烈,O
。,O
接,O
着,O
身,O
上,O
也,O
开,O
始,O
起,O
了,O
惊,O
人,O
的,O
变,O
化,O
，,O
它,O
们,O
的,O
皮,O
毛,O
下,O
开,O
始,O
凸,O
起,O
一,O
个,O
个,O
鸡,O
蛋,O
大,O
小,O
的,O
疙,O
瘩,O
，,O
而,O
且,O
是,O
越,O
来,O
越,O
多,O
，,O
渐,O
渐,O
的,O
布,O
满,O
了,O
全,O
身,O
，,O
随,O
后,O
这,O
些,O
疙,O
瘩,O
连,O
成,O
了,O
一,O
片,O
，,O
让,O
兔,O
子,O
的,O
身,O
体,O
看,O
上,O
去,O
好,O
像,O
无,O
缘,O
无,O
故,O
的,O
大,O
上,O
了,O
一,O
圈,O
，,O
和,O
它,O
硕,O
小,O
的,O
脑,O
袋,O
比,O
起,O
来,O
，,O
显,O
得,O
很,O
是,O
可,O
笑,O
。,O
"
",O
"
",O
兔,O
子,O
肥,O
硕,O
的,O
躯,O
体,O
只,O
维,O
持,O
了,O
一,O
小,O
会,O
儿,O
，,O
就,O
一,O
点,O
一,O
点,O
的,O
慢,O
慢,O
鼓,O
起,O
来,O
，,O
而,O
且,O
随,O
着,O
时,O
间,O
的,O
流,O
逝,O
，,O
膨,O
胀,O
的,O
度,O
也,O
变,O
得,O
更,O
快,O
，,O
它,O
们,O
体,O
内,O
就,O
好,O
像,O
被,O
不,O
停,O
地,O
注,O
入,O
了,O
某,O
种,O
气,O
体,O
，,O
被,O
撑,O
得,O
越,O
来,O
越,O
大,O
，,O
越,O
来,O
越,O
鼓,O
。,O
到,O
了,O
最,O
后,O
，,O
它,O
们,O
的,O
身,O
子,O
就,O
像,O
是,O
两,O
个,O
大,O
西,O
瓜,O
一,O
样,O
，,O
被,O
撑,O
成,O
了,O
两,O
个,O
圆,O
鼓,O
鼓,O
的,O
大,O
球,O
体,O
。,O
"
",O
"
",O
看,O
着,O
眼,O
前,O
兔,O
子,O
们,O
变,O
得,O
异,O
常,O
诡,O
异,O
的,O
身,O
体,O
，,O
再,O
听,O
着,O
它,O
们,O
痛,O
苦,O
的,O
哀,O
鸣,O
声,O
，,O
韩,O
立,O
有,O
些,O
吃,O
惊,O
了,O
。,O
"
",O
"
",O
眼,O
前,O
生,O
的,O
一,O
切,O
大,O
大,O
出,O
乎,O
了,O
他,O
的,O
意,O
料,O
之,O
外,O
，,O
如,O
果,O
说,O
这,O
不,O
知,O
名,O
的,O
液,O
体,O
是,O
某,O
种,O
致,O
人,O
性,O
命,O
的,O
剧,O
毒,O
，,O
或,O
者,O
是,O
能,O
增,O
加,O
功,O
力,O
的,O
灵,O
药,O
，,O
这,O
都,O
没,O
什,O
么,O
，,O
也,O
都,O
在,O
他,O
的,O
想,O
象,O
之,O
中,O
。,O
可,O
他,O
万,O
万,O
没,O
想,O
到,O
，,O
会,O
出,O
现,O
眼,O
前,O
这,O
种,O
令,O
人,O
头,O
皮,O
麻,O
的,O
景,O
象,O
，,O
兔,O
子,O
身,O
体,O
竟,O
然,O
就,O
好,O
像,O
是,O
被,O
人,O
吹,O
大,O
了,O
一,O
般,O
，,O
变,O
得,O
如,O
此,O
的,O
恐,O
怖,O
无,O
比,O
。,O
"
",O
"
",O
第,O
二,O
十,O
四,O
章,O
惊,O
魂,O
定,O
"
",O
"
",O
看,O
着,O
眼,O
前,O
的,O
兔,O
子,O
还,O
在,O
不,O
断,O
的,O
变,O
大,O
，,O
继,O
续,O
膨,O
胀,O
着,O
。,O
"
",O
"
",O
韩,O
立,O
意,O
识,O
到,O
了,O
一,O
丝,O
不,O
对,O
劲,O
，,O
猛,O
然,O
间,O
想,O
起,O
了,O
什,O
么,O
，,O
他,O
突,O
然,O
把,O
手,O
里,O
已,O
被,O
视,O
为,O
蛇,O
蝎,O
一,O
样,O
的,O
瓷,O
碗,O
扔,O
到,O
了,O
一,O
边,O
的,O
药,O
田,O
地,O
里,O
，,O
又,O
转,O
身,O
撒,O
腿,O
跑,O
了,O
起,O
来,O
，,O
一,O
直,O
跑,O
到,O
离,O
兔,O
子,O
十,O
几,O
丈,O
远,O
的,O
地,O
方,O
才,O
停,O
住,O
了,O
脚,O
步,O
。,O
"
",O
"
",O
就,O
在,O
他,O
想,O
回,O
头,O
看,O
去,O
的,O
时,O
候,O
，,O
一,O
前,O
一,O
后,O
两,O
声,O
几,O
乎,O
同,O
时,O
响,O
起,O
的,O
爆,O
炸,O
声,O
传,O
了,O
过,O
来,O
，,O
韩,O
立,O
激,O
灵,O
打,O
了,O
个,O
冷,O
战,O
，,O
回,O
过,O
头,O
一,O
看,O
，,O
果,O
然,O
两,O
只,O
兔,O
子,O
分,O
别,O
已,O
被,O
撑,O
破,O
了,O
躯,O
体,O
，,O
被,O
炸,O
成,O
了,O
好,O
几,O
截,O
，,O
血,O
肉,O
横,O
飞,O
的,O
散,O
落,O
在,O
了,O
地,O
上,O
。,O
原,O
本,O
栓,O
兔,O
子,O
的,O
地,O
方,O
出,O
现,O
了,O
两,O
个,O
坑,O
，,O
坑,O
的,O
周,O
围,O
到,O
处,O
是,O
兔,O
子,O
散,O
乱,O
的,O
残,O
骸,O
，,O
鲜,O
血,O
和,O
肉,O
块,O
洒,O
满,O
了,O
一,O
地,O
，,O
可,O
说,O
是,O
惨,O
不,O
忍,O
睹,O
了,O
。,O
"
",O
"
",O
韩,O
立,O
长,O
出,O
了,O
一,O
口,O
气,O
，,O
一,O
屁,O
股,O
坐,O
在,O
了,O
地,O
上,O
，,O
这,O
次,O
要,O
不,O
是,O
他,O
反,O
应,O
的,O
够,O
快,O
，,O
恐,O
怕,O
就,O
要,O
被,O
兔,O
子,O
的,O
爆,O
炸,O
波,O
及,O
到,O
，,O
虽,O
说,O
不,O
一,O
定,O
会,O
受,O
到,O
重,O
伤,O
，,O
但,O
被,O
淋,O
得,O
一,O
身,O
的,O
兔,O
血,O
和,O
肉,O
渣,O
也,O
不,O
是,O
一,O
件,O
舒,O
服,O
的,O
事,O
情,O
。,O
"
",O
"
",O
等,O
到,O
内,O
心,O
平,O
静,O
了,O
下,O
来,O
，,O
韩,O
立,O
才,O
站,O
起,O
身,O
子,O
，,O
走,O
到,O
了,O
坑,O
的,O
附,O
近,O
。,O
"
",O
"
",O
他,O
看,O
了,O
看,O
血,O
肉,O
模,O
糊,O
的,O
现,O
场,O
，,O
又,O
瞅,O
了,O
瞅,O
药,O
田,O
地,O
里,O
被,O
摔,O
得,O
粉,O
碎,O
的,O
瓷,O
碗,O
，,O
他,O
无,O
语,O
了,O
。,O
"
",O
"
",O
韩,O
立,O
本,O
以,O
为,O
能,O
从,O
绿,O
液,O
中,O
现,O
什,O
么,O
灵,O
丹,O
妙,O
药,O
，,O
却,O
没,O
想,O
到,O
是,O
这,O
么,O
一,O
个,O
恐,O
怖,O
的,O
东,O
西,O
，,O
毒,O
药,O
就,O
毒,O
药,O
吧,O
，,O
却,O
让,O
兔,O
子,O
死,O
的,O
这,O
么,O
的,O
悲,O
惨,O
！,O
他,O
现,O
在,O
说,O
什,O
么,O
也,O
不,O
会,O
碰,O
这,O
玩,O
意,O
了,O
。,O
太,O
吓,O
人,O
了,O
！,O
韩,O
立,O
不,O
是,O
没,O
有,O
接,O
触,O
过,O
致,O
命,O
的,O
毒,O
药,O
，,O
在,O
墨,O
大,O
夫,O
这,O
几,O
年,O
的,O
教,O
导,O
下,O
，,O
他,O
见,O
识,O
过,O
许,O
许,O
多,O
多,O
见,O
血,O
封,O
喉,O
的,O
毒,O
物,O
，,O
却,O
没,O
有,O
一,O
样,O
能,O
让,O
人,O
死,O
得,O
这,O
么,O
恐,O
怖,O
。,O
"
",O
"
",O
总,O
算,O
韩,O
立,O
的,O
心,O
理,O
承,O
受,O
能,O
力,O
较,O
强,O
，,O
在,O
这,O
种,O
环,O
境,O
下,O
仍,O
能,O
沉,O
住,O
气,O
多,O
呆,O
了,O
一,O
会,O
儿,O
，,O
才,O
做,O
离,O
开,O
的,O
打,O
算,O
。,O
"
",O
"
",O
因,O
为,O
午,O
时,O
就,O
要,O
到,O
了,O
，,O
他,O
要,O
把,O
配,O
好,O
的,O
秘,O
药,O
给,O
厉,O
师,O
兄,O
送,O
过,O
去,O
。,O
这,O
里,O
的,O
一,O
切,O
后,O
事,O
，,O
还,O
是,O
等,O
他,O
把,O
药,O
送,O
完,O
后,O
再,O
处,O
理,O
吧,O
。,O
"
",O
"
",O
抱,O
着,O
这,O
种,O
想,O
法,O
，,O
韩,O
立,O
没,O
在,O
爆,O
炸,O
现,O
场,O
再,O
多,O
看,O
一,O
眼,O
，,O
把,O
所,O
有,O
的,O
麻,O
烦,O
都,O
留,O
到,O
了,O
以,O
后,O
，,O
自,O
己,O
回,O
到,O
住,O
处,O
，,O
休,O
息,O
了,O
一,O
下,O
，,O
就,O
带,O
着,O
药,O
物,O
去,O
神,O
手,O
谷,O
的,O
谷,O
口,O
了,O
。,O
"
",O
"
",O
韩,O
立,O
很,O
守,O
时,O
，,O
到,O
谷,O
口,O
的,O
时,O
候,O
正,O
好,O
是,O
午,O
时,O
时,O
分,O
，,O
厉,O
飞,O
雨,O
看,O
起,O
来,O
却,O
早,O
已,O
焦,O
急,O
的,O
等,O
在,O
了,O
那,O
里,O
。,O
"
",O
"
",O
只,O
有,O
他,O
独,O
自,O
一,O
人,O
待,O
在,O
山,O
谷,O
出,O
口,O
处,O
，,O
身,O
上,O
换,O
了,O
一,O
件,O
白,O
色,O
锦,O
袍,O
，,O
背,B-WEAPON
上,I-WEAPON
却,I-WEAPON
仍,I-WEAPON
带,I-WEAPON
着,I-WEAPON
那,I-WEAPON
把,I-WEAPON
给,I-WEAPON
韩,I-WEAPON
立,I-WEAPON
留,I-WEAPON
下,I-WEAPON
深,I-WEAPON
刻,I-WEAPON
印,I-WEAPON
象,I-WEAPON
的,I-WEAPON
长,I-WEAPON
刀,I-WEAPON
。,O
韩,O
立,O
到,O
的,O
时,O
候,O
，,O
他,O
正,O
面,O
带,O
一,O
丝,O
急,O
色,O
，,O
焦,O
急,O
的,O
往,O
望,O
山,O
谷,O
方,O
向,O
眺,O
望,O
着,O
。,O
"
",O
"
",O
等,O
看,O
到,O
了,O
韩,O
立,O
的,O
到,O
来,O
，,O
才,O
收,O
起,O
了,O
焦,O
急,O
的,O
神,O
情,O
，,O
嘴,O
角,O
微,O
微,O
翘,O
了,O
起,O
来,O
，,O
脸,O
上,O
露,O
出,O
了,O
笑,O
容,O
。,O
"
",O
"
",O
“,O
韩,O
师,O
弟,O
，,O
你,O
可,O
真,O
守,O
时,O
啊,O
！,O
说,O
是,O
午,O
时,O
时,O
分,O
，,O
就,O
真,O
的,O
是,O
午,O
时,O
正,O
点,O
才,O
到,O
，,O
我,O
都,O
等,O
了,O
大,O
半,O
个,O
时,O
辰,O
。,O
”,O
厉,O
飞,O
雨,O
半,O
是,O
开,O
玩,O
笑,O
半,O
是,O
埋,O
怨,O
的,O
说,O
。,O
"
",O
"
",O
“,O
不,O
好,O
意,O
思,O
，,O
昨,O
天,O
配,O
药,O
花,O
的,O
时,O
间,O
太,O
多,O
，,O
一,O
直,O
到,O
很,O
晚,O
才,O
睡,O
觉,O
，,O
早,O
上,O
就,O
起,O
得,O
晚,O
了,O
点,O
，,O
等,O
我,O
把,O
手,O
头,O
的,O
事,O
情,O
都,O
处,O
理,O
完,O
，,O
就,O
正,O
好,O
到,O
午,O
时,O
了,O
。,O
”,O
韩,O
立,O
也,O
半,O
真,O
半,O
假,O
的,O
说,O
道,O
。,O
"
",O
"
",O
“,O
韩,O
师,O
弟,O
，,O
药,O
，,O
那,O
药,O
…,O
…,O
有,O
没,O
有,O
配,O
好,O
啊,O
？,O
”,O
厉,O
师,O
兄,O
因,O
为,O
心,O
急,O
而,O
有,O
点,O
慌,O
乱,O
，,O
竟,O
然,O
说,O
话,O
也,O
有,O
些,O
结,O
巴,O
了,O
。,O
"
",O
"
",O
韩,O
立,O
没,O
有,O
回,O
答,O
了,O
厉,O
师,O
兄,O
的,O
提,O
问,O
，,O
从,O
容,O
的,O
一,O
笑,O
，,O
从,O
怀,O
里,O
慢,O
慢,O
的,O
拿,O
出,O
一,O
个,O
巴,O
掌,O
大,O
的,O
药,O
包,O
来,O
，,O
一,O
甩,O
手,O
把,O
药,O
扔,O
给,O
了,O
厉,O
飞,O
雨,O
。,O
"
",O
"
",O
“,O
每,O
次,O
吃,O
抽,O
髓,O
丸,O
前,O
，,O
先,O
用,O
凉,O
开,O
水,O
冲,O
服,O
药,O
包,O
内,O
的,O
一,O
勺,O
药,O
粉,O
，,O
就,O
可,O
以,O
减,O
轻,O
你,O
所,O
受,O
的,O
痛,O
苦,O
。,O
”,O
"
",O
"
",O
“,O
谢,O
谢,O
韩,O
师,O
弟,O
！,O
谢,O
谢,O
韩,O
师,O
弟,O
！,O
”,O
厉,O
师,O
兄,O
欣,O
喜,O
若,O
狂,O
，,O
只,O
要,O
能,O
稍,O
微,O
减,O
轻,O
那,O
么,O
一,O
点,O
点,O
的,O
痛,O
苦,O
，,O
对,O
他,O
来,O
说,O
都,O
是,O
莫,O
大,O
的,O
福,O
音,O
。,O
服,O
用,O
抽,O
髓,O
丸,O
时,O
的,O
痛,O
苦,O
实,O
在,O
是,O
让,O
他,O
不,O
寒,O
而,O
颤,O
。,O
他,O
以,O
前,O
也,O
吃,O
过,O
许,O
多,O
的,O
止,O
痛,O
药,O
，,O
但,O
都,O
没,O
有,O
什,O
么,O
作,O
用,O
，,O
这,O
位,O
韩,O
师,O
弟,O
既,O
然,O
知,O
道,O
抽,O
髓,O
丸,O
的,O
一,O
切,O
特,O
征,O
并,O
也,O
服,O
用,O
过,O
，,O
那,O
说,O
不,O
定,O
他,O
这,O
药,O
还,O
真,O
的,O
起,O
作,O
用,O
。,O
"
",O
"
",O
“,O
你,O
先,O
别,O
慌,O
忙,O
谢,O
我,O
，,O
等,O
这,O
药,O
真,O
的,O
有,O
效,O
再,O
谢,O
我,O
也,O
不,O
迟,O
。,O
另,O
外,O
，,O
这,O
只,O
是,O
一,O
年,O
份,O
的,O
药,O
，,O
我,O
现,O
在,O
手,O
头,O
的,O
药,O
材,O
都,O
用,O
光,O
了,O
，,O
等,O
我,O
凑,O
够,O
了,O
药,O
材,O
，,O
再,O
帮,O
你,O
多,O
配,O
几,O
份,O
。,O
”,O
韩,O
立,O
直,O
言,O
不,O
讳,O
的,O
说,O
。,O
"
",O
"
",O
“,O
没,O
事,O
的,O
，,O
这,O
不,O
是,O
有,O
一,O
年,O
份,O
的,O
用,O
量,O
吗,O
，,O
暂,O
时,O
足,O
够,O
用,O
了,O
。,O
不,O
管,O
这,O
药,O
有,O
没,O
有,O
效,O
，,O
韩,O
师,O
弟,O
这,O
份,O
心,O
意,O
，,O
我,O
厉,O
飞,O
雨,O
是,O
心,O
领,O
了,O
。,O
”,O
厉,O
师,O
兄,O
拿,O
到,O
了,O
想,O
要,O
的,O
东,O
西,O
，,O
神,O
色,O
又,O
恢,O
复,O
了,O
正,O
常,O
，,O
也,O
不,O
再,O
做,O
作,O
，,O
很,O
干,O
脆,O
的,O
表,O
示,O
又,O
欠,O
下,O
了,O
韩,O
立,O
一,O
份,O
大,O
人,O
情,O
。,O
"
",O
"
",O
韩,O
立,O
微,O
微,O
一,O
笑,O
，,O
不,O
再,O
说,O
什,O
么,O
，,O
主,O
动,O
向,O
厉,O
师,O
兄,O
告,O
辞,O
回,O
去,O
。,O
"
",O
"
",O
厉,O
飞,O
雨,O
手,O
中,O
拿,O
着,O
秘,O
药,O
，,O
也,O
想,O
赶,O
紧,O
回,O
去,O
，,O
去,O
试,O
试,O
药,O
的,O
功,O
效,O
如,O
何,O
，,O
也,O
没,O
再,O
挽,O
留,O
韩,O
立,O
，,O
两,O
人,O
互,O
相,O
辞,O
别,O
分,O
手,O
了,O
。,O
"
",O
"
",O
返,O
回,O
谷,O
内,O
后,O
，,O
韩,O
立,O
先,O
去,O
药,O
园,O
里,O
收,O
拾,O
了,O
一,O
番,O
。,O
把,O
兔,O
子,O
的,O
残,O
骸,O
、,O
沾,O
血,O
的,O
泥,O
土,O
，,O
碎,O
碗,O
等,O
统,O
统,O
的,O
扫,O
到,O
了,O
坑,O
内,O
，,O
再,O
把,O
无,O
端,O
冒,O
出,O
来,O
的,O
两,O
个,O
土,O
坑,O
用,O
泥,O
土,O
给,O
推,O
平,O
，,O
这,O
样,O
看,O
起,O
来,O
这,O
片,O
地,O
方,O
就,O
和,O
做,O
试,O
验,O
之,O
前,O
没,O
什,O
么,O
两,O
样,O
了,O
。,O
"
",O
"
",O
韩,O
立,O
满,O
意,O
的,O
拍,O
了,O
拍,O
手,O
上,O
的,O
灰,O
尘,O
，,O
四,O
处,O
打,O
量,O
了,O
一,O
番,O
，,O
看,O
看,O
有,O
什,O
么,O
遗,O
漏,O
的,O
地,O
方,O
没,O
有,O
。,O
"
",O
"
",O
当,O
目,O
光,O
落,O
在,O
了,O
瓷,O
碗,O
打,O
碎,O
的,O
地,O
方,O
时,O
，,O
他,O
不,O
禁,O
沉,O
吟,O
了,O
起,O
来,O
。,O
"
",O
"
",O
他,O
记,O
得,O
很,O
清,O
楚,O
，,O
他,O
把,O
碗,O
扔,O
掉,O
的,O
时,O
候,O
，,O
碗,O
中,O
稀,O
释,O
了,O
的,O
清,O
水,O
全,O
都,O
洒,O
落,O
在,O
那,O
一,O
小,O
块,O
药,O
地,O
上,O
，,O
打,O
湿,O
了,O
那,O
里,O
的,O
几,O
株,O
药,O
草,O
，,O
这,O
让,O
他,O
不,O
禁,O
有,O
些,O
犹,O
豫,O
，,O
不,O
知,O
道,O
这,O
些,O
药,O
草,O
吸,O
收,O
了,O
这,O
些,O
清,O
水,O
后,O
是,O
否,O
也,O
会,O
变,O
得,O
有,O
毒,O
？,O
而,O
人,O
如,O
果,O
再,O
吃,O
了,O
这,O
些,O
有,O
毒,O
的,O
药,O
草,O
是,O
否,O
也,O
会,O
出,O
现,O
和,O
兔,O
子,O
一,O
样,O
的,O
结,O
局,O
？,O
自,O
己,O
是,O
不,O
是,O
应,O
该,O
现,O
在,O
就,O
把,O
这,O
些,O
毒,O
草,O
给,O
清,O
除,O
掉,O
？,O
这,O
一,O
连,O
串,O
的,O
问,O
题,O
就,O
这,O
样,O
在,O
韩,O
立,O
的,O
脑,O
海,O
里,O
突,O
如,O
其,O
来,O
的,O
冒,O
了,O
出,O
来,O
。,O
"
",O
"
",O
韩,O
立,O
思,O
量,O
了,O
半,O
天,O
，,O
还,O
是,O
决,O
定,O
等,O
等,O
再,O
说,O
，,O
再,O
观,O
察,O
它,O
们,O
一,O
段,O
时,O
间,O
，,O
只,O
当,O
又,O
做,O
了,O
一,O
次,O
小,O
小,O
的,O
试,O
验,O
。,O
如,O
果,O
在,O
这,O
几,O
天,O
内,O
药,O
草,O
真,O
变,O
得,O
有,O
毒,O
的,O
话,O
，,O
自,O
己,O
再,O
把,O
它,O
们,O
给,O
清,O
除,O
掉,O
也,O
不,O
迟,O
。,O
"
",O
"
",O
拿,O
定,O
了,O
主,O
意,O
后,O
，,O
他,O
看,O
看,O
没,O
有,O
什,O
么,O
事,O
情,O
可,O
以,O
去,O
做,O
，,O
就,O
又,O
去,O
石,O
室,O
练,O
功,O
去,O
了,O
，,O
他,O
希,O
望,O
自,O
己,O
能,O
够,O
在,O
功,O
力,O
大,O
进,O
的,O
基,O
础,O
上,O
再,O
有,O
所,O
突,O
破,O
。,O
"
",O
"
",O
韩,O
立,O
现,O
在,O
早,O
就,O
不,O
再,O
管,O
这,O
口,O
诀,O
的,O
具,O
体,O
用,O
处,O
了,O
，,O
他,O
修,O
炼,O
这,O
口,O
诀,O
已,O
成,O
了,O
他,O
的,O
一,O
种,O
本,O
能,O
反,O
应,O
，,O
如,O
若,O
不,O
去,O
修,O
炼,O
它,O
，,O
韩,O
立,O
都,O
不,O
知,O
道,O
自,O
己,O
待,O
在,O
山,O
上,O
要,O
去,O
做,O
些,O
什,O
么,O
，,O
追,O
求,O
这,O
口,O
诀,O
更,O
高,O
一,O
层,O
次,O
的,O
修,O
炼,O
，,O
成,O
了,O
他,O
目,O
前,O
生,O
活,O
的,O
全,O
部,O
目,O
标,O
。,O
"
",O
"
",O
经,O
过,O
一,O
个,O
下,O
午,O
的,O
专,O
心,O
修,O
炼,O
，,O
韩,O
立,O
沮,O
丧,O
的,O
现,O
，,O
自,O
己,O
真,O
的,O
不,O
是,O
一,O
个,O
天,O
才,O
。,O
虽,O
然,O
他,O
自,O
己,O
也,O
感,O
觉,O
到,O
距,O
离,O
第,O
四,O
层,O
只,O
差,O
那,O
么,O
一,O
个,O
手,O
指,O
就,O
能,O
够,O
捅,O
破,O
掉,O
，,O
可,O
仍,O
未,O
有,O
丝,O
毫,O
的,O
寸,O
进,O
，,O
白,O
白,O
做,O
了,O
一,O
下,O
午,O
的,O
苦,O
练,O
。,O
"
",O
"
",O
看,O
来,O
自,O
己,O
不,O
借,O
助,O
药,O
物,O
的,O
外,O
力,O
是,O
不,O
行,O
了,O
，,O
否,O
则,O
自,O
己,O
永,O
远,O
都,O
有,O
可,O
能,O
呆,O
在,O
第,O
三,O
层,O
上,O
面,O
，,O
无,O
法,O
再,O
前,O
进,O
一,O
步,O
。,O
"
",O
"
",O
韩,O
立,O
心,O
里,O
开,O
始,O
期,O
盼,O
着,O
墨,O
大,O
夫,O
能,O
够,O
早,O
些,O
回,O
来,O
，,O
并,O
能,O
幸,O
运,O
的,O
找,O
到,O
足,O
够,O
多,O
的,O
药,O
材,O
，,O
来,O
帮,O
自,O
己,O
突,O
破,O
目,O
前,O
的,O
困,O
境,O
。,O
"
",O
"
",O
第,O
二,O
十,O
五,O
章,O
插,O
柳,O
成,O
"
",O
"
",O
又,O
过,O
了,O
一,O
晚,O
上,O
，,O
韩,O
立,O
一,O
大,O
早,O
刚,O
起,O
来,O
，,O
就,O
往,O
药,O
园,O
方,O
向,O
走,O
去,O
，,O
想,O
去,O
观,O
察,O
一,O
下,O
那,O
几,O
株,O
药,O
草,O
有,O
什,O
么,O
变,O
化,O
没,O
有,O
？,O
"
",O
"
",O
还,O
没,O
走,O
进,O
药,O
田,O
里,O
，,O
他,O
就,O
忽,O
然,O
闻,O
到,O
几,O
种,O
浓,O
郁,O
的,O
药,O
香,O
味,O
。,O
"
",O
"
",O
韩,O
立,O
微,O
微,O
一,O
愣,O
，,O
但,O
随,O
后,O
心,O
中,O
一,O
动,O
：,O
“,O
难,O
道,O
是,O
…,O
…,O
”,O
"
",O
"
",O
他,O
不,O
禁,O
加,O
快,O
了,O
自,O
己,O
的,O
脚,O
步,O
，,O
终,O
于,O
来,O
到,O
了,O
那,O
几,O
株,O
散,O
着,O
强,O
烈,O
香,O
味,O
的,O
药,O
草,O
面,O
前,O
。,O
"
",O
"
",O
这,O
是,O
昨,O
天,O
的,O
那,O
几,O
株,O
草,O
药,O
吗,O
？,O
韩,O
立,O
不,O
敢,O
相,O
信,O
自,O
己,O
的,O
眼,O
睛,O
，,O
用,O
手,O
在,O
自,O
己,O
还,O
略,O
微,O
带,O
着,O
睡,O
意,O
的,O
脸,O
上,O
猛,O
拍,O
了,O
几,O
下,O
，,O
直,O
到,O
有,O
些,O
疼,O
痛,O
才,O
停,O
止,O
了,O
自,O
己,O
的,O
自,O
虐,O
行,O
为,O
。,O
"
",O
"
",O
“,O
这,O
黄,O
龙,O
草,O
叶,O
子,O
有,O
些,O
紫,O
，,O
苦,O
莲,O
花,O
竟,O
然,O
开,O
了,O
九,O
个,O
花,O
瓣,O
，,O
忘,O
忧,O
果,O
的,O
果,O
皮,O
变,O
成,O
了,O
黑,O
色,O
，,O
哈,O
哈,O
！,O
哈,O
哈,O
！,O
”,O
韩,O
立,O
再,O
也,O
忍,O
不,O
住,O
了,O
，,O
他,O
即,O
使,O
平,O
时,O
能,O
心,O
止,O
如,O
水,O
这,O
时,O
也,O
忍,O
不,O
住,O
仰,O
天,O
大,O
笑,O
起,O
来,O
。,O
"
",O
"
",O
“,O
这,O
下,O
我,O
走,O
大,O
运,O
了,O
，,O
一,O
夜,O
之,O
间,O
这,O
些,O
才,O
有,O
一,O
两,O
年,O
药,O
性,O
的,O
草,O
药,O
，,O
全,O
都,O
变,O
成,O
了,O
十,O
几,O
年,O
的,O
样,O
子,O
，,O
看,O
这,O
叶,O
子,O
颜,O
色,O
、,O
果,O
实,O
形,O
状,O
、,O
花,O
瓣,O
的,O
香,O
味,O
完,O
全,O
就,O
是,O
已,O
经,O
成,O
熟,O
了,O
好,O
些,O
年,O
以,O
上,O
的,O
稀,O
有,O
药,O
草,O
。,O
”,O
韩,O
立,O
又,O
仔,O
细,O
检,O
查,O
了,O
一,O
遍,O
药,O
草,O
，,O
确,O
定,O
它,O
们,O
和,O
药,O
书,O
上,O
所,O
说,O
的,O
完,O
全,O
一,O
致,O
，,O
真,O
的,O
是,O
已,O
经,O
有,O
了,O
好,O
些,O
年,O
头,O
的,O
珍,O
贵,O
药,O
材,O
。,O
"
",O
"
",O
“,O
如,O
果,O
照,O
着,O
这,O
种,O
方,O
式,O
来,O
催,O
熟,O
草,O
药,O
，,O
自,O
己,O
岂,O
不,O
是,O
要,O
多,O
少,O
就,O
有,O
多,O
少,O
珍,O
贵,O
药,O
材,O
了,O
吗,O
！,O
而,O
且,O
自,O
己,O
用,O
不,O
了,O
的,O
药,O
草,O
也,O
可,O
以,O
再,O
卖,O
给,O
别,O
人,O
，,O
这,O
样,O
一,O
来,O
多,O
少,O
银,O
子,O
都,O
挣,O
得,O
回,O
来,O
。,O
”,O
韩,O
立,O
再,O
也,O
按,O
不,O
住,O
心,O
里,O
的,O
